uBenchMark,yBenchMark,yBenchMarkClean,fs
-0.12646330026440683,0.03791317352472449,0.037660494,51200
-0.1305738754845741,0.032856574338578005,0.03200409,51200
-0.12657697089923917,0.024556720429360506,0.025682453,51200
-0.11351797741737046,0.019624944553465733,0.01863705,51200
-0.09086869691629948,0.023146089206741362,0.010821701,51200
-0.05859250214501774,0.0007308690044122168,0.0022315704,51200
-0.01718524162088945,-0.010322543225450832,-0.007070478,51200
0.032311456651737895,-0.01428401064739486,-0.016932476,51200
0.08832637294644906,-0.03972748169933969,-0.027098889,51200
0.1488046704191644,-0.0368848616395382,-0.037204646,51200
0.21128230433915426,-0.04863723968521717,-0.046778675,51200
0.2729859041036612,-0.0602189016353944,-0.055257335,51200
0.3309536842046574,-0.05947763171479916,-0.06201642,51200
0.38217166986904916,-0.0661453454620351,-0.06641529,51200
0.4237185376086594,-0.07684588538448647,-0.06783384,51200
0.4529117291909806,-0.06894618732554379,-0.06571354,51200
0.46744724036647317,-0.07404749091747363,-0.059606135,51200
0.46552563341536946,-0.047749987206044904,-0.049216334,51200
0.445957373782112,-0.03301873042111251,-0.034435228,51200
0.40824152238330874,-0.019328635873418036,-0.015362226,51200
0.35261308232750904,0.01038589984275506,0.0076853363,51200
0.2800558387567687,0.02776213172487678,0.034174625,51200
0.19227926477020735,0.05853765758520693,0.06337024,51200
0.09165990493641099,0.09644141630354124,0.094355464,51200
-0.018850505938511283,0.12261566194890965,0.126059,51200
-0.1358461755854677,0.1569713624453214,0.15728465,51200
-0.25561205499587564,0.18392340496739099,0.18674165,51200
-0.3742854239281589,0.21101943231512274,0.21307409,51200
-0.4880264214249872,0.23305310309186353,0.23488922,51200
-0.593189122544817,0.2472614017798576,0.2507952,51200
-0.6864846350648155,0.2610180271229023,0.25950578,51200
-0.7651280054110892,0.25676065926110025,0.2599003,51200
-0.8269614694474376,0.2511122165279624,0.25103378,51200
-0.8705477259431013,0.22856456374393058,0.23220822,51200
-0.8952283921655749,0.19537237004537722,0.20304386,51200
-0.9011445472473648,0.16809260048354713,0.16353042,51200
-0.8892181902581934,0.1165542593976183,0.114056624,51200
-0.8610954367953583,0.06686066118584437,0.05541725,51200
-0.8190542461400331,-0.01642203657620675,-0.011202172,51200
-0.7658813071191499,-0.08530666686041198,-0.084261864,51200
-0.7047243175185325,-0.1625659757149022,-0.16192344,51200
-0.6389271834347876,-0.23717475987379014,-0.2421216,51200
-0.5718565716465042,-0.32518379648779866,-0.32264826,51200
-0.5067287201392181,-0.4070998794235435,-0.40124467,51200
-0.4464454221988275,-0.4696579940155563,-0.47569704,51200
-0.39344764508624286,-0.5455140191129809,-0.54393077,51200
-0.3495943468277846,-0.599705102458694,-0.6040983,51200
-0.31607275920474787,-0.6508460738644166,-0.65465707,51200
-0.29334477793016894,-0.6945818897894028,-0.69443244,51200
-0.28113222639975205,-0.7235353883150603,-0.7226638,51200
-0.27844173486638657,-0.7409883044164757,-0.7390305,51200
-0.28362790829826084,-0.7437327797422081,-0.7436568,51200
-0.29449145215819456,-0.7327807489263674,-0.73709625,51200
-0.30840709148870965,-0.7242769148792969,-0.7202947,51200
-0.32247455197460223,-0.6939917425368206,-0.694536,51200
-0.3336846552444206,-0.6669640901968718,-0.66137093,51200
-0.33909177945469726,-0.6275058791037486,-0.62253535,51200
-0.3359835932884367,-0.5800146073812554,-0.5798599,51200
-0.3220391058676016,-0.544977246016048,-0.53517646,51200
-0.2954666804853324,-0.47992386311542135,-0.49022666,51200
-0.25511470530525066,-0.4525415076507566,-0.4465762,51200
-0.20054904468155113,-0.40574064065097504,-0.4055402,51200
-0.1320931354262135,-0.36228139965118483,-0.3681225,51200
-0.0508285515077197,-0.33928717650645085,-0.33497265,51200
0.041444065113060154,-0.3178757264543001,-0.30636224,51200
0.14228173020139032,-0.28440673682865375,-0.282182,51200
0.24870954733942494,-0.2663338334792075,-0.26195973,51200
0.357359124732256,-0.256279590740897,-0.24489772,51200
0.46462779863255543,-0.22850335858347995,-0.22992781,51200
0.5668504014669712,-0.2147629235807191,-0.2157984,51200
0.6604746689093268,-0.19549120734026906,-0.20120284,51200
0.7422312083315217,-0.1904677983891864,-0.18486369,51200
0.8092892601379233,-0.17359455175596553,-0.16559887,51200
0.8593902566297711,-0.1444562616993363,-0.14242265,51200
0.890952378606192,-0.11506562497383652,-0.11462391,51200
0.9031408636167874,-0.07720934411858955,-0.08181609,51200
0.8959006481602121,-0.036905198066633754,-0.043958038,51200
0.8699499309482275,0.004724309036748553,-0.0013480866,51200
0.8267353179120275,0.04678739840772459,0.04540468,51200
0.7683512404989488,0.0994238992535704,0.0954264,51200
0.6974282178646821,0.14443317153999075,0.14763564,51200
0.616996159856356,0.20164802745506727,0.20080605,51200
0.5303301938867374,0.24767299533322407,0.25362945,51200
0.440787375970787,0.30508845640528703,0.30477503,51200
0.3516430675096404,0.3533857300251523,0.3529425,51200
0.26593570273566136,0.40551791298310624,0.39690727,51200
0.18632814088319283,0.43441265972628595,0.43555757,51200
0.11499282170751356,0.4683742726256138,0.46792406,51200
0.053526576744835644,0.49438805963250004,0.49320325,51200
0.002899266842902004,0.5085020605680797,0.51077616,51200
-0.03656148854233783,0.5162106770504945,0.52022314,51200
-0.0651492482136771,0.5278299564540998,0.5213359,51200
-0.08372314059054711,0.5092218328062557,0.5141264,51200
-0.09362142325667547,0.49219242682486747,0.49883202,51200
-0.09654963827681763,0.47931649065189424,0.47591516,51200
-0.09445019815694326,0.4518481819905766,0.4460591,51200
-0.08936125955015528,0.40789681752620577,0.41015387,51200
-0.0832733214628147,0.36708284510676403,0.3692631,51200
-0.07799208849434797,0.32599800639358023,0.3245853,51200
-0.07501576039739663,0.2738722570973937,0.27741152,51200
-0.07543406648242451,0.2251635015582408,0.22907206,51200
-0.07985510235172144,0.1852745308997173,0.18087657,51200
-0.08836441575709045,0.13708939242904322,0.13405374,51200
-0.10051891641175928,0.09625159080209682,0.0896958,51200
-0.11537615474852114,0.04244882794628066,0.048711773,51200
-0.13155743973765588,0.009280723579288545,0.011793036,51200
-0.14734126209573276,-0.019200793206399662,-0.020606691,51200
-0.16078166960887041,-0.05290377614819053,-0.048275672,51200
-0.16984470964666798,-0.06802451499175131,-0.07123295,51200
-0.17255489897162116,-0.08357957507316857,-0.08970271,51200
-0.16714297130190656,-0.10699305614989407,-0.10407627,51200
-0.15218593340142167,-0.1146716578850007,-0.11486462,51200
-0.12673074871250015,-0.11536689723219634,-0.12264499,51200
-0.09039375376656908,-0.11900889341331901,-0.12800525,51200
-0.04342915922516473,-0.1277610603922276,-0.13149007,51200
0.013238369013099053,-0.1305854203047244,-0.13355257,51200
0.07802009872917193,-0.13878371484562763,-0.13451503,51200
0.14870947929548203,-0.13274515160897027,-0.1345412,51200
0.22256688671651378,-0.13083802058727034,-0.13362212,51200
0.2964392867269537,-0.13262891041938452,-0.13157706,51200
0.3669091764368485,-0.13104703715275268,-0.12807316,51200
0.43046537753656455,-0.12908340478784402,-0.12267692,51200
0.48368684242034976,-0.12359057141844113,-0.11490192,51200
0.5234296825275084,-0.11398987097913862,-0.10425045,51200
0.5470071956383232,-0.08737785124641961,-0.090275064,51200
0.5523527882916403,-0.0718994264357138,-0.07263792,51200
0.538156363894715,-0.05357926453860682,-0.05116021,51200
0.5039659494102829,-0.027515447184886507,-0.025858166,51200
0.450248007700383,0.004088357897294733,0.0030360052,51200
0.3784019463321455,0.034245592299719296,0.035068408,51200
0.2907266823327414,0.0628687366067138,0.0695715,51200
0.19033963455093877,0.11024843213069126,0.10568343,51200
0.0810510588793372,0.14389605535762914,0.14237542,51200
-0.032800919102483006,0.17981376833614962,0.17848428,51200
-0.14654701664519248,0.2169349999391399,0.21274719,51200
-0.2554058491681066,0.23976920429289042,0.24383743,51200
-0.3547145432999705,0.2764691515257111,0.2704005,51200
-0.4401592830054033,0.29039161527863416,0.29109183,51200
-0.5079939214283938,0.30907524089594757,0.30463225,51200
-0.5552351676717086,0.3135969966875951,0.30992475,51200
-0.57982384378802,0.30091825048637577,0.30611226,51200
-0.5807432605641132,0.29510830900661106,0.2925938,51200
-0.5580878084893838,0.2707366587603461,0.2691053,51200
-0.513077302810116,0.23593869663032907,0.23578714,51200
-0.44801533685098244,0.19275181137483072,0.19322367,51200
-0.3661927479331751,0.14202328038112602,0.14245275,51200
-0.2717401384277114,0.08900958777515448,0.08494614,51200
-0.16943607265192295,0.02545149013952945,0.022561938,51200
-0.06447994681311695,-0.04237562782933154,-0.042528022,51200
0.03775952363823252,-0.11539149582015214,-0.107931815,51200
0.1320078439102322,-0.1686747419959729,-0.17114696,51200
0.21334715710898255,-0.2260620230467655,-0.22968009,51200
0.2774642597865018,-0.26966807934876613,-0.28117013,51200
0.32087148817625055,-0.3181314847489432,-0.32350865,51200
0.3410889592983323,-0.3644580520636313,-0.35496217,51200
0.33677846869461403,-0.3739120283817989,-0.37430418,51200
0.30782168328444554,-0.3718072384259347,-0.3808641,51200
0.2553380092734498,-0.3714162964049602,-0.37453404,51200
0.181640524617679,-0.35415706983701944,-0.35580033,51200
0.09013149139878177,-0.32123108784556054,-0.32573223,51200
-0.014857953765721747,-0.28904160064788187,-0.2859297,51200
-0.12827645216585,-0.23605159844730553,-0.23844205,51200
-0.2445994097733194,-0.18692153882719983,-0.1856692,51200
-0.3581022650433665,-0.1303531907379971,-0.13025507,51200
-0.46314653358190405,-0.07083791930794948,-0.07498019,51200
-0.5544643482498064,-0.027279959139389236,-0.022646394,51200
-0.6274271553016283,0.030534037624952035,0.024094125,51200
-0.678284897569001,0.06074575853392012,0.06285982,51200
-0.7043633862446851,0.0929091860815693,0.09160587,51200
-0.7042095690786006,0.10173194868586893,0.10873449,51200
-0.6776769472343174,0.11679251215273266,0.113193326,51200
-0.6259463498400634,0.11177672713346061,0.10454421,51200
-0.5514804965587619,0.08042565660661236,0.082998864,51200
-0.4579141019170989,0.04386897532232909,0.049420092,51200
-0.3498845320294907,0.006678177709588529,0.0052882624,51200
-0.23281104846356665,-0.04009103479083604,-0.047365088,51200
-0.11263331000291586,-0.11330249362233022,-0.10605321,51200
0.0044780853459634486,-0.17348635832042547,-0.16795482,51200
0.11242475878718083,-0.2323244620337298,-0.23005351,51200
0.20548238624327264,-0.29339056776118805,-0.28928885,51200
0.278586178644106,-0.3467972269908666,-0.3427113,51200
0.3275857246839336,-0.3981041056216868,-0.3876335,51200
0.3494563876214849,-0.4188270164600227,-0.4217723,51200
0.3424565733503784,-0.44172278432837947,-0.4434164,51200
0.3062228586621334,-0.46000851988093044,-0.45151427,51200
0.24179805237171276,-0.4383919572773367,-0.44567794,51200
0.15159060230728025,-0.4178091737975094,-0.42621464,51200
0.03926718905558041,-0.39788395303614726,-0.39412943,51200
-0.09041631113544642,-0.3452419526322732,-0.3510747,51200
-0.23183722668779527,-0.302127453071433,-0.29926246,51200
-0.3787709149103919,-0.24045014953226532,-0.24135573,51200
-0.5246849487846633,-0.18453093226667253,-0.18035212,51200
-0.6630481411881334,-0.10839704391734133,-0.1194683,51200
-0.7876391506175033,-0.0634401760884031,-0.06196009,51200
-0.8928394520793109,-0.010300618575841738,-0.010932864,51200
-0.9738962648318724,0.027316916989101075,0.030756604,51200
-1.0271425637249034,0.06991697663635135,0.0606104,51200
-1.0501634843676448,0.08606750262564587,0.07663443,51200
-1.0419011523964488,0.0856106880768393,0.07745604,51200
-1.0026930843480342,0.06719124132852057,0.06240904,51200
-0.9342426623943889,0.028458284830017465,0.031582233,51200
-0.8395236056909159,-0.010031237862830694,-0.014170488,51200
-0.7226236723370619,-0.07329404609167721,-0.07325883,51200
-0.5885358587639965,-0.1368597707369213,-0.14342181,51200
-0.44290796310858416,-0.21624754971738033,-0.22182706,51200
-0.2917634136987736,-0.3084449079170062,-0.30519858,51200
-0.14120763040095888,-0.38522762709123687,-0.38996676,51200
0.0028651828572113947,-0.4690227093434846,-0.47243288,51200
0.13505005156346392,-0.5628080556513898,-0.54894024,51200
0.2506801791547903,-0.6120383480175204,-0.61604303,51200
0.3460345591905434,-0.6728243622821293,-0.6706654,51200
0.41849420164311263,-0.7146724836949983,-0.7102423,51200
0.4666396507480978,-0.7370546356745143,-0.73283833,51200
0.4902855606884579,-0.7379786370016587,-0.7373024,51200
0.49045138448459247,-0.7209163715636779,-0.72331667,51200
0.46927054925414374,-0.6981547031659231,-0.6913274,51200
0.4298436649053574,-0.6415772085919175,-0.64252645,51200
0.3760441787297073,-0.5759253517817666,-0.57880914,51200
0.31228729720528553,-0.4933583981446401,-0.5026674,51200
0.24327482479842855,-0.4224266003174086,-0.41704315,51200
0.17372972450743532,-0.32691085910016404,-0.3251628,51200
0.10813462865265276,-0.22906147652502926,-0.23036979,51200
0.05048820172716563,-0.13022929901688102,-0.13596635,51200
0.004092200083498663,-0.046592784603469925,-0.045071665,51200
-0.02861965582502884,0.04549247479570812,0.039499268,51200
-0.04620218857210504,0.10564853368586721,0.115335345,51200
-0.04826260483651795,0.17424038250469698,0.18050712,51200
-0.035464695510855,0.23536601110460567,0.23362279,51200
-0.009473635252431752,0.266807881789651,0.273862,51200
0.027155188208472826,0.2951163513323072,0.3009887,51200
0.07113688876667222,0.3126979391422102,0.31533682,51200
0.11865827046406677,0.32162463623231474,0.31776744,51200
0.16560826682521287,0.30012905249863325,0.30960888,51200
0.20782485928810757,0.2934292353410854,0.29257774,51200
0.24134483937795748,0.2738358257000432,0.268671,51200
0.26264264540115184,0.23906875018180082,0.24004348,51200
0.2688451064476065,0.20704075860106835,0.20888491,51200
0.257910231653029,0.17930580782594746,0.17729695,51200
0.22876012117808875,0.1462167684353903,0.14717732,51200
0.18136054403078672,0.12707308387095592,0.120120585,51200
0.11674259560912015,0.09178374970859586,0.097340815,51200
0.03696496261175141,0.07936182017733391,0.07962004,51200
-0.05498148026542794,0.068311510902933,0.06728308,51200
-0.15532190794420908,0.0583053625005772,0.060197633,51200
-0.2596909254288408,0.043440344353469454,0.057796758,51200
-0.36336094536484453,0.058315500945508046,0.059120025,51200
-0.4614934959949176,0.06737076155771601,0.06286988,51200
-0.5494001072391675,0.07139849093175542,0.067507945,51200
-0.622798841008308,0.07315704084262895,0.07138315,51200
-0.6780526857842756,0.06733252885213663,0.07282184,51200
-0.7123769179167851,0.07219511039212641,0.07021856,51200
-0.7240040976780031,0.05929130235475791,0.06215849,51200
-0.7122975357257615,0.049293409009399554,0.047525994,51200
-0.6778067225012573,0.02620086731653483,0.025593342,51200
-0.6222612208239362,-0.008797015364730276,-0.003915139,51200
-0.5485027237404407,-0.04524926077942612,-0.04078698,51200
-0.4603582085490871,-0.08254031437555553,-0.08431543,51200
-0.362460205422781,-0.13442916040423028,-0.1333236,51200
-0.2600229841109573,-0.19041896851745954,-0.18621756,51200
-0.15858579948901608,-0.2456796531153822,-0.2410655,51200
-0.06373610423477459,-0.29721764795903205,-0.2956985,51200
0.019173257709200333,-0.33998705957781583,-0.34782758,51200
0.08529847791045447,-0.39780078076698633,-0.3951704,51200
0.13055678676205906,-0.4356507387225532,-0.43558064,51200
0.15184306765453567,-0.4666652655095658,-0.4671735,51200
0.1471998617898558,-0.494094066045213,-0.48843893,51200
0.11593186660550232,-0.507153875038995,-0.4983397,51200
0.05865881218693835,-0.5015338579896271,-0.49640065,51200
-0.02269630327755638,-0.48150254173989,-0.48273793,51200
-0.12498338497917838,-0.4576097810202374,-0.45804644,51200
-0.24396234334079947,-0.4200810412375729,-0.42359307,51200
-0.3744945833423974,-0.38069623890945126,-0.38118,51200
-0.5107796046235109,-0.3336240744965153,-0.33307633,51200
-0.6466251731782138,-0.2849349809894175,-0.28191492,51200
-0.7757378484268249,-0.22611300969463796,-0.23053604,51200
-0.8920196415891406,-0.18644532076425177,-0.18184942,51200
-0.9898562916892936,-0.14426693694233034,-0.13871494,51200
-1.064383086288333,-0.10095972928428293,-0.10379501,51200
-1.1117152998208601,-0.08607838099086745,-0.079412594,51200
-1.129132111916217,-0.0553501411737944,-0.067424096,51200
-1.1152052074314553,-0.06871348135941895,-0.06911345,51200
-1.0698660276626826,-0.08337356267532595,-0.08511309,51200
-0.994408695735616,-0.11939806014737814,-0.11535596,51200
-0.8914288222352845,-0.16063757729203904,-0.15906125,51200
-0.764701547911338,-0.21688887367530837,-0.21475509,51200
-0.6190051398099378,-0.2830345280839426,-0.28032535,51200
-0.4598990774435338,-0.349943567507023,-0.35310838,51200
-0.2934677171399907,-0.43225119540146884,-0.43000332,51200
-0.1260422010639604,-0.5025219208298294,-0.5076094,51200
0.03608579168292016,-0.569062952537731,-0.58237886,51200
0.1869446115160002,-0.6522563574382205,-0.65077865,51200
0.3211441319991759,-0.7086916475679201,-0.7094532,51200
0.43410589278189704,-0.7534832798119813,-0.7553807,51200
0.5222513250372184,-0.7769570328217981,-0.78601456,51200
0.583139708404035,-0.7998314499084673,-0.7994182,51200
0.6155501104436735,-0.7986031758572945,-0.7944581,51200
0.6195044109574477,-0.7771647179700231,-0.770833,51200
0.5962314662503656,-0.7292846468718658,-0.7289947,51200
0.5480753713517243,-0.6724087511852963,-0.67016685,51200
0.47835348466684685,-0.5862580060933255,-0.59630805,51200
0.3911722549804448,-0.5011555659407436,-0.5100049,51200
0.29121081950911554,-0.41949340592581186,-0.41432154,51200
0.18348373280296235,-0.3161847817246398,-0.31263098,51200
0.07309497775263162,-0.20807714550663187,-0.208446,51200
-0.03500442835325423,-0.09827712342376244,-0.105263256,51200
-0.1362433850094957,-0.0061429925773338724,-0.0064280583,51200
-0.2266314261728399,0.08174122244492076,0.084977426,51200
-0.302923997176714,0.16592847620153162,0.16622289,51200
-0.3627451022065993,0.2318561743753211,0.2349986,51200
-0.4046624749311556,0.2924931914442311,0.2894808,51200
-0.4282129616120629,0.32487773545626386,0.3284229,51200
-0.4338784030570742,0.3486188960356252,0.35117108,51200
-0.423014823287762,0.3634471042651107,0.35763744,51200
-0.3977400493549981,0.34447582820417977,0.34831765,51200
-0.3607868820739033,0.3170507841211805,0.32428142,51200
-0.31533051432305237,0.2876033874407873,0.28712842,51200
-0.26479997855620585,0.23711245055061703,0.23891482,51200
-0.21268395221060532,0.18461284885551035,0.18205577,51200
-0.1623412419359563,0.12079782641617101,0.11921047,51200
-0.11682571783301504,0.052997185743145186,0.05315678,51200
-0.07873441844394127,-0.013642672817257052,-0.013337456,51200
-0.05008606308392993,-0.08131846223763056,-0.07763917,51200
-0.03223537896138257,-0.13694784587233633,-0.13736458,51200
-0.02582658170273799,-0.18607131983768632,-0.19047774,51200
-0.030787155333119206,-0.24023573882727478,-0.2353685,51200
-0.04636088167060991,-0.27093355445535505,-0.27090657,51200
-0.07117698739922361,-0.2912777744391767,-0.29646972,51200
-0.103350419149368,-0.30941861594215014,-0.31194574,51200
-0.14060671778660563,-0.31116142582052303,-0.3177088,51200
-0.18042381867281593,-0.31741322475265676,-0.3145725,51200
-0.22018240788393673,-0.3128769688918309,-0.30372313,51200
-0.2573162428460684,-0.28563342134483033,-0.28663668,51200
-0.2894541007902873,-0.26317273709803957,-0.2649856,51200
-0.3145457250485668,-0.2336972472937911,-0.24053936,51200
-0.33096524858135723,-0.209124556889934,-0.21506529,51200
-0.3375870162499621,-0.18755046615007442,-0.19023418,51200
-0.3338304153795038,-0.163708800987177,-0.16753575,51200
-0.3196721594567453,-0.14916692079239122,-0.14820781,51200
-0.29562634754237677,-0.139277890075105,-0.13318232,51200
-0.2626944369990812,-0.12246201655513571,-0.12305062,51200
-0.22228891975925943,-0.11313578568841476,-0.11804865,51200
-0.17613589375405891,-0.1147804161646779,-0.11806222,51200
-0.12616279804546138,-0.11848210816637816,-0.122651145,51200
-0.07437827874867435,-0.1332288830151593,-0.1310901,51200
-0.022751441120393057,-0.14375096161948206,-0.14242323,51200
0.026902387243986643,-0.15311176066577312,-0.15552889,51200
0.07302279126827006,-0.17192318219043928,-0.16919065,51200
0.11438661090743554,-0.18474881251965555,-0.18217023,51200
0.15016701045165423,-0.19178832699541223,-0.19327824,51200
0.17996623879161797,-0.1976343800928092,-0.2014389,51200
0.20382063968362685,-0.20674757231791047,-0.20574993,51200
0.2221781230141947,-0.21135030115754022,-0.20553435,51200
0.23584992255494616,-0.20404247677812554,-0.20036346,51200
0.2459399516423958,-0.18904525024848526,-0.19006361,51200
0.2537563430583494,-0.1737617884339966,-0.1747194,51200
0.26071075358508694,-0.15345163513932183,-0.15465783,51200
0.2682116744509685,-0.12781021485027438,-0.13041669,51200
0.2775582828090651,-0.10267173946030518,-0.10270079,51200
0.289841284215522,-0.07100564911473048,-0.07233093,51200
0.3058567409950175,-0.04041452325355817,-0.04018939,51200
0.3260380863016408,-0.0014223280118288075,-0.0071659954,51200
0.35041043728530585,0.033053699625615704,0.02589199,51200
0.37857000756367803,0.0522781873908857,0.058223244,51200
0.409689955714655,0.08791063965348334,0.0891869,51200
0.442552476889961,0.11845027681084533,0.118286654,51200
0.4756054358657047,0.143849123782801,0.1451837,51200
0.5070404367695697,0.1786629109341019,0.1696983,51200
0.5348880054325198,0.19292053463305578,0.19180076,51200
0.5571245917895271,0.20756614294566564,0.211593,51200
0.5717854342693525,0.23226473985980592,0.22928253,51200
0.5770770004637491,0.24650591563246338,0.24515104,51200
0.5714827441173967,0.26104098865897013,0.25952002,51200
0.5538562933025789,0.28175539637131225,0.27271602,51200
0.5234968847658341,0.28679153283334863,0.2850376,51200
0.4802028431745317,0.2952080085942378,0.29672632,51200
0.42430011426727793,0.29816612751963356,0.3079425,51200
0.3566442285851714,0.3179203465421255,0.31874734,51200
0.2785955203161643,0.33562092166915547,0.32909107,51200
0.19196887291667453,0.3383514392342198,0.33880728,51200
0.09896062953132632,0.3364128169422627,0.34761307,51200
0.002056517063684051,0.3526220221817227,0.35511383,51200
-0.09607457728489825,0.36577586830796727,0.36081243,51200
-0.19269542149415533,0.3668511487943341,0.36412206,51200
-0.2851178839565091,0.3601833989575403,0.3643828,51200
-0.3708169684784226,0.35805547094489365,0.3608819,51200
-0.44753565100722076,0.3508262491563464,0.3528798,51200
-0.5133752939623301,0.33637172219254996,0.3396853,51200
-0.5668672551752278,0.3105659851763778,0.32071435,51200
-0.6070223770033084,0.299319873103731,0.29550192,51200
-0.6333562753673647,0.2700337667519818,0.26374847,51200
-0.6458896779918157,0.21778512122694602,0.22537737,51200
