uBenchMark,yBenchMark,yBenchMarkClean,fs
-0.0058368,-0.00044128885984771275,-0.005284514,51200
-0.0058368,-0.00878255287913937,-0.0052722874,51200
-0.0058368,-0.006894214316008813,-0.0052559036,51200
-0.0058368,-0.007218396866458442,-0.005257856,51200
-0.0058368,-0.012568394233745738,-0.0052508195,51200
-0.0058368,-0.003768485847773481,-0.0052490872,51200
-0.0054935,-0.003938542380392315,-0.0052438187,51200
-0.0058368,-0.005208003650129676,-0.005233571,51200
-0.0058368,-0.006424211042361155,-0.0052512754,51200
-0.0058368,-0.01229959056808355,-0.005222737,51200
-0.0058368,-0.007340330985016866,-0.0052371044,51200
-0.0058368,-0.006943459203870649,-0.0052298866,51200
-0.0058368,-0.009248228084332125,-0.0052368417,51200
-0.0058368,-0.0060432400285704005,-0.0052368115,51200
-0.0058368,-0.0032210568711869172,-0.005241311,51200
-0.0058368,0.004186874674488224,-0.005244055,51200
-0.0058368,-0.004375790715310772,-0.00524868,51200
-0.0054935,-0.003965541132229503,-0.005253293,51200
-0.0058368,-0.0056242276606341575,-0.005251998,51200
-0.0058368,-0.01487297473733262,-0.0052791187,51200
-0.0058368,-0.005391111397119942,-0.005258542,51200
-0.0058368,-0.004978382515339271,-0.0052795336,51200
-0.0058368,0.007039286563236101,-0.005276924,51200
-0.0054935,-0.00624838058459797,-0.0052865758,51200
-0.0058368,-0.003772629455758047,-0.005280366,51200
-0.0051501,-0.005478666065808273,-0.005305107,51200
-0.0058368,-0.011108004896819297,-0.0052646147,51200
-0.0054935,0.00039155480156732696,-0.0053225593,51200
-0.0058368,-0.0014931096413966804,-0.005252775,51200
-0.0058368,-0.0013518669378931045,-0.0053070267,51200
-0.0058368,-0.009804315140629283,-0.005257378,51200
-0.0058368,0.001735989107384115,-0.0052779824,51200
-0.0058368,-0.012264745389758247,-0.00525549,51200
-0.0058368,-0.002319635328257264,-0.005253921,51200
-0.0058368,0.005713688764014598,-0.0052385894,51200
-0.0058368,-0.010183432979900774,-0.0052307514,51200
-0.0058368,-0.008052221299664765,-0.0052207327,51200
-0.0058368,-0.004717238068053062,-0.005215495,51200
-0.0054935,-0.007729569762900103,-0.0052121915,51200
-0.0058368,-0.012959123500078207,-0.0052058063,51200
-0.0054935,-0.004887304577850318,-0.0052301195,51200
-0.0058368,-0.01051354886599929,-0.0052020303,51200
-0.0054935,-0.0028773704529608908,-0.0052453326,51200
-0.0054935,-0.009808440945558283,-0.00521132,51200
-0.0051501,0.002496518171969278,-0.005253154,51200
-0.0058368,-0.009145394055019674,-0.0052291276,51200
-0.0051501,-0.006880550272068417,-0.0052702427,51200
-0.0054935,-0.0011397103740185795,-0.0052072965,51200
-0.0051501,-0.011423776839972977,-0.0052694553,51200
-0.0058368,-0.004065203736216022,-0.0052025034,51200
-0.0051501,0.0012878316697273323,-0.005247882,51200
-0.0058368,-0.013197815419767016,-0.0051603992,51200
-0.0051501,-0.004297000374493029,-0.0052201697,51200
-0.0058368,-0.0038150105368228676,-0.0051144245,51200
-0.0054935,-0.001266614923313785,-0.0051757293,51200
-0.0058368,-0.011254391225503424,-0.0050696377,51200
-0.0054935,-0.011713384614540138,-0.0051111015,51200
-0.0058368,-0.0024227295597693725,-0.0050324374,51200
-0.0058368,-0.003578817170404619,-0.0050637405,51200
-0.0054935,-0.003753443015602694,-0.0050059073,51200
-0.0054935,-0.003279729129807945,-0.00501197,51200
-0.0058368,-0.008406978030282914,-0.0050068544,51200
-0.0054935,-0.0038465065489504506,-0.005007775,51200
-0.0058368,-0.0035230853965323543,-0.0049884478,51200
-0.0058368,-0.008598501768748363,-0.0050267447,51200
-0.0054935,0.004321722904077169,-0.0050071497,51200
-0.0058368,-0.0026632639357304644,-0.0050324285,51200
-0.0058368,-0.01101606567401416,-0.005059548,51200
-0.0058368,-0.0017722571767481488,-0.005055025,51200
-0.0054935,-0.009956953462256356,-0.005083545,51200
-0.0058368,-0.001151563329320691,-0.0050869863,51200
-0.0058368,0.0006639032172120465,-0.0051290747,51200
-0.0058368,-0.009220148573776309,-0.005116737,51200
-0.0054935,-0.0003322351620865154,-0.005149116,51200
-0.0058368,-0.0030853401618022172,-0.005149245,51200
-0.0058368,-0.001080880520724619,-0.0051911813,51200
-0.0058368,0.004308003266087034,-0.0051759616,51200
-0.0054935,-0.006432765551213388,-0.005205825,51200
-0.0058368,-0.00897073579920444,-0.005202055,51200
-0.0058368,-0.00968732426939732,-0.005239752,51200
-0.0058368,-0.009298611541356656,-0.00521956,51200
-0.0058368,-0.00562969795474698,-0.0052441894,51200
-0.0058368,-0.0035361287011726516,-0.0052418886,51200
-0.0058368,-0.0038695555014692587,-0.0052530095,51200
-0.0058368,-0.001118669982058059,-0.005254586,51200
-0.0058368,-0.005194842465685519,-0.005259852,51200
-0.0058368,0.0020054584893074547,-0.005262212,51200
-0.0058368,-0.006589278163644423,-0.005265994,51200
-0.0058368,0.00833152421993435,-0.0052693216,51200
-0.0058368,-0.0021451781540809192,-0.005273515,51200
-0.0058368,-0.009563709227749156,-0.0052779214,51200
-0.0058368,-0.010637274776473898,-0.0052828123,51200
-0.0058368,-0.0028754802831779083,-0.0052878424,51200
-0.0058368,-0.006410268315635154,-0.0052929544,51200
-0.0058368,-0.0017279209901423002,-0.0052979235,51200
-0.0054935,-0.002936452020914176,-0.00530264,51200
-0.0058368,-0.0056641793321637775,-0.005300035,51200
-0.0054935,-0.00955903079076908,-0.005325062,51200
-0.0058368,-0.012868691804425503,-0.0052944557,51200
-0.0058368,-0.007565436787324565,-0.005332862,51200
-0.0058368,-0.0010169474245594534,-0.0052989414,51200
-0.0058368,-0.004247990402722012,-0.005318459,51200
-0.0058368,-0.011534019971647031,-0.005305326,51200
-0.0054935,-0.0044417157619937465,-0.0053076204,51200
-0.0058368,-0.0033648573508069765,-0.0052914442,51200
-0.0058368,-0.009727122707770059,-0.0053078355,51200
-0.0054935,-0.0045044241675522905,-0.0052730497,51200
-0.0058368,-0.004984158391519867,-0.005275202,51200
-0.0058368,-0.010997098928179948,-0.0052822474,51200
-0.0058368,-0.0034667819137474943,-0.0052557187,51200
-0.0054935,-0.0024595726271457777,-0.0052634953,51200
-0.0058368,0.00016943140575890244,-0.005245825,51200
-0.0058368,1.5838886001130759e-06,-0.0052674264,51200
-0.0058368,-0.01212319694468367,-0.00523485,51200
-0.0058368,-0.009936849907745314,-0.0052477247,51200
-0.0058368,-0.002660938039249956,-0.0052361144,51200
-0.0061802,-0.002670471723759316,-0.0052394015,51200
-0.0058368,-0.002666791704756973,-0.00524203,51200
-0.0058368,0.014041863559548926,-0.005221794,51200
-0.0061802,-0.0023939496918768963,-0.0052484022,51200
-0.0058368,0.00043463856801038633,-0.0052431896,51200
-0.0058368,-0.00046418144538808766,-0.0052341903,51200
-0.0058368,-0.0020057287518180445,-0.005262685,51200
-0.0058368,-0.006835592322941995,-0.005259246,51200
-0.0058368,-0.0014822669552066402,-0.005277113,51200
-0.0058368,-0.009149752350015396,-0.0052856263,51200
-0.0054935,-0.006485706394343431,-0.0053016134,51200
-0.0058368,-0.007734243949638366,-0.005307426,51200
-0.0058368,-0.004933124930769669,-0.0053424956,51200
-0.0061802,0.006246517930725771,-0.005326775,51200
-0.0058368,-0.014694272232172893,-0.0053579463,51200
-0.0058368,-0.001903434896137019,-0.005334736,51200
-0.0058368,-0.013433588580810119,-0.005370009,51200
-0.0058368,-0.007712575059274535,-0.0053529157,51200
-0.0058368,8.386466760946718e-05,-0.0053608883,51200
-0.0058368,-0.005030706315532713,-0.0053521064,51200
-0.0058368,-0.010740784665850402,-0.005352061,51200
-0.0058368,-0.008924081965790894,-0.0053475634,51200
-0.0058368,-0.0019482372956005256,-0.005346226,51200
-0.0058368,-0.00899563030958499,-0.005343797,51200
-0.0058368,-0.0042601090818726595,-0.005342402,51200
-0.0058368,-0.005112757019226639,-0.005340616,51200
-0.0058368,-0.008597017478930317,-0.0053390157,51200
-0.0058368,0.005382570144842351,-0.0053371503,51200
-0.0058368,-0.0021656203675454572,-0.0053352155,51200
-0.0054935,-0.015458831539646802,-0.0053331186,51200
-0.0058368,-0.0043917638434414034,-0.0053240354,51200
-0.0054935,-0.008651947629539858,-0.0053430153,51200
-0.0058368,-0.0010447608132730232,-0.0053069275,51200
-0.0051501,-0.009303082075168168,-0.0053404784,51200
-0.0058368,-0.005862179752159572,-0.0052884975,51200
-0.0054935,-0.0028218731189646154,-0.0053468095,51200
-0.0058368,-0.000941023876305202,-0.0052698,51200
-0.0051501,-0.011321313462465609,-0.0053198314,51200
-0.0054935,-0.006922089341572086,-0.005249583,51200
-0.0054935,-0.007674705445329718,-0.005299979,51200
-0.0054935,-0.008498454102576793,-0.005231808,51200
-0.0054935,0.0035857756442761023,-0.0052414956,51200
-0.0058368,-0.0031803972040589097,-0.0052053058,51200
-0.0054935,-0.011504831430409309,-0.0052004117,51200
-0.0058368,-0.0005629949215297273,-0.0051523047,51200
-0.0058368,0.005444317896818967,-0.005166463,51200
-0.0058368,4.8732068766019036e-05,-0.0051135942,51200
-0.0058368,-0.012711084813691119,-0.005114235,51200
-0.0054935,-0.007508898976456176,-0.0050877286,51200
-0.0058368,0.0012602214150763133,-0.0050743343,51200
-0.0058368,-0.008622264968243497,-0.0050839176,51200
-0.0058368,-0.0028364933919889468,-0.0050555905,51200
-0.0058368,-0.0011982127024711595,-0.005071383,51200
-0.0058368,-0.00970524277199726,-0.0050705904,51200
-0.0058368,-0.0053839942644911196,-0.0050863675,51200
-0.0058368,-0.02130451801138648,-0.0050981813,51200
-0.0058368,-0.01023815038841841,-0.005116212,51200
-0.0058368,-0.00639668846298568,-0.0051338477,51200
-0.0051501,-0.011392782394585486,-0.0051538665,51200
-0.0058368,0.0030020311987110065,-0.0051600253,51200
-0.0054935,-0.01237357878940796,-0.005222872,51200
-0.0058368,-0.007382070970661766,-0.0051818485,51200
-0.0051501,-0.004597442103894517,-0.005251145,51200
-0.0058368,0.001996460418609577,-0.005209906,51200
-0.0058368,-0.012469145679939422,-0.005289835,51200
-0.0054935,0.0005849146696252291,-0.005230904,51200
-0.0054935,-0.005214171644280317,-0.005265337,51200
-0.0058368,-0.010165569788068563,-0.0052580265,51200
-0.0058368,-0.0029494318769677477,-0.0052599492,51200
-0.0058368,-0.004238024258008495,-0.0052333227,51200
-0.0058368,-0.008234475573879053,-0.005233391,51200
-0.0058368,-0.004867891696951418,-0.005216902,51200
-0.0058368,-0.007135694494034848,-0.0052091265,51200
-0.0058368,-0.004629386023871075,-0.0051969728,51200
-0.0058368,-0.0018788673999412964,-0.005189521,51200
-0.0058368,0.002746709571511406,-0.0051833745,51200
-0.0054935,-0.011370593549151955,-0.005181516,51200
-0.0058368,0.005489328626339766,-0.0051758382,51200
-0.0058368,-0.014962337512836967,-0.0052018985,51200
-0.0054935,-0.005941485077140483,-0.0051825596,51200
-0.0054935,-0.0022585429699098045,-0.005200129,51200
-0.0054935,-0.003811863155146219,-0.0052168225,51200
-0.0058368,-0.008333450268097634,-0.0052199527,51200
-0.0054935,-0.00627681736235323,-0.005236206,51200
-0.0054935,-0.007683379681847431,-0.005218375,51200
-0.0058368,-0.008195665614319007,-0.005248842,51200
-0.0054935,-0.0009920540948883628,-0.0052400646,51200
-0.0054935,-0.003438587490951846,-0.005223665,51200
-0.0054935,-0.008702977153855733,-0.005238429,51200
-0.0054935,-0.0007186796929786379,-0.005216679,51200
-0.0058368,-0.003675254303680842,-0.005211752,51200
-0.0051501,-0.0011371050302747179,-0.0052014156,51200
-0.0058368,-0.0020133474787228413,-0.0051614917,51200
-0.0058368,-0.009345771349567761,-0.0052007963,51200
-0.0054935,-0.007931594326492918,-0.005130689,51200
-0.0054935,-0.001407826325723031,-0.0051442944,51200
-0.0058368,-0.002076971427901216,-0.0051288228,51200
-0.0054935,-0.005227646863216403,-0.005123139,51200
-0.0058368,-0.004502323369685939,-0.0050889603,51200
-0.0058368,0.0012759577281057522,-0.0051123668,51200
-0.0058368,-0.008033068580901238,-0.0050752116,51200
-0.0058368,-0.002355061751030666,-0.0050905487,51200
-0.0058368,-0.006091054097859969,-0.005080091,51200
-0.0058368,-0.006176380031759432,-0.005087974,51200
-0.0058368,0.0004045807813373558,-0.0050893035,51200
-0.0058368,-0.0009712699981321224,-0.0050983517,51200
-0.0058368,-0.0010400716196703646,-0.00510762,51200
-0.0058368,0.0014060847255738156,-0.0051213093,51200
-0.0058368,-0.005031746797143641,-0.005136766,51200
-0.0058368,-0.001744996629280624,-0.0051547615,51200
-0.0058368,-0.006725266543921183,-0.0051739328,51200
-0.0054935,-0.0035731411976722685,-0.005193973,51200
-0.0058368,-0.005857763535239216,-0.0052070483,51200
-0.0058368,-0.004762714149561145,-0.005247694,51200
-0.0058368,-0.002263279212363781,-0.0052390643,51200
-0.0058368,-0.00936155053251253,-0.005270447,51200
-0.0058368,0.005185449635185753,-0.0052764867,51200
-0.0058368,-0.010323225232712896,-0.0052931383,51200
-0.0058368,-0.0113702211332262,-0.005299278,51200
-0.0058368,0.00048369719510057974,-0.005306857,51200
-0.0058368,-0.0013516869162744074,-0.0053100004,51200
-0.0058368,-0.002192266049067828,-0.005312865,51200
-0.0058368,-0.002172310123128645,-0.0053140377,51200
-0.0061802,-0.00537625873561371,-0.005315025,51200
-0.0058368,-0.009808743118453634,-0.0053224713,51200
-0.0058368,-0.0049228327135441554,-0.0053018555,51200
-0.0058368,-0.008715196751346703,-0.005329388,51200
-0.0058368,-0.00043993517207740855,-0.005315534,51200
-0.0058368,-0.006060603359000619,-0.0053253165,51200
-0.0058368,-0.009450110913211844,-0.005322625,51200
-0.0058368,-0.00693540098063769,-0.005328472,51200
-0.0058368,-0.0032662466498982095,-0.005330904,51200
-0.0058368,-0.0081544724738287,-0.0053358497,51200
-0.0058368,-0.009450367778844674,-0.005339266,51200
-0.0054935,-0.0041242807593531924,-0.005342717,51200
-0.0058368,-0.004113102085509777,-0.005337935,51200
-0.0058368,-0.00789514458639244,-0.0053604287,51200
-0.0058368,-0.007688795819173042,-0.0053336043,51200
-0.0054935,-0.004187127468187948,-0.005347377,51200
-0.0058368,-0.012570212232625,-0.0053297905,51200
-0.0058368,-0.012389519812134125,-0.005352201,51200
-0.0058368,-0.008909644133270951,-0.005317423,51200
-0.0054935,-0.006394443726198205,-0.005327208,51200
-0.0058368,-0.0037491928945267523,-0.0053037307,51200
-0.0058368,0.0020545091267542524,-0.005322272,51200
-0.0058368,-0.000995723026860091,-0.005284021,51200
-0.0058368,-0.00609164121044245,-0.0052919486,51200
-0.0058368,-0.005369682785863971,-0.0052746017,51200
-0.0058368,-0.010285120031795287,-0.005272473,51200
-0.0058368,-0.00535525487926057,-0.005262689,51200
-0.0054935,-0.0067017709532169005,-0.0052584778,51200
-0.0058368,-0.0036326552945371987,-0.005246248,51200
-0.0058368,-0.009401391549963096,-0.005265237,51200
-0.0054935,-0.002640414640822642,-0.005237147,51200
-0.0058368,0.0024178650982825322,-0.0052458295,51200
-0.0054935,-0.0058042049416460895,-0.005260404,51200
-0.0058368,-0.0032252893913132206,-0.005233848,51200
-0.0054935,-0.0018185224920393393,-0.0052692425,51200
-0.0058368,-0.007236109121278108,-0.0052300068,51200
-0.0058368,-0.00415010810753422,-0.0052705705,51200
-0.0058368,-0.005169353506602424,-0.0052323155,51200
-0.0054935,-0.004762707221242476,-0.0052510877,51200
-0.0058368,-0.009094079655068062,-0.0052290307,51200
-0.0058368,-0.005130061883407855,-0.0052526128,51200
-0.0058368,-0.0027272329032850804,-0.0052172244,51200
-0.0054935,0.002026235611735791,-0.0052294824,51200
-0.0058368,-0.0004129716823309806,-0.005209326,51200
-0.0058368,0.005532548573488654,-0.0052333637,51200
-0.0058368,-0.009038580450310228,-0.0052018426,51200
-0.0054935,-0.0008562200163244162,-0.005217823,51200
-0.0058368,-0.004285597802804242,-0.005202308,51200
-0.0058368,0.005718468202807445,-0.0052305465,51200
-0.0058368,-0.009244447924444978,-0.0052029565,51200
-0.0058368,-0.009420739777739284,-0.0052221306,51200
-0.0058368,-0.008213040197320514,-0.005216077,51200
-0.0058368,-0.015844419454253342,-0.005224941,51200
-0.0058368,-0.007854293361104372,-0.0052255183,51200
-0.0058368,-0.009026491496128226,-0.005230828,51200
-0.0058368,-0.004482097464570637,-0.0052340664,51200
-0.0058368,-0.0035305908657896007,-0.0052393707,51200
-0.0058368,0.004136159080244957,-0.005244695,51200
-0.0058368,-0.0004990905263136582,-0.0052512097,51200
-0.0054935,-0.008142651447575616,-0.005258133,51200
-0.0058368,-0.00975076205992115,-0.0052586887,51200
-0.0054935,-0.002827867453573438,-0.0052874633,51200
-0.0058368,-0.01186227803962172,-0.005261112,51200
-0.0054935,0.003853279519031024,-0.0053040143,51200
-0.0058368,0.0006294654985985479,-0.005267735,51200
-0.0054935,-0.0076587555020455975,-0.0053128772,51200
-0.0058368,-0.013835687628124933,-0.005270015,51200
-0.0054935,0.0014575807959753134,-0.005311781,51200
-0.0058368,-0.005835569102141185,-0.00526287,51200
-0.0051501,0.0008890630891329509,-0.0053000185,51200
-0.0058368,-0.013211604033549844,-0.0052394657,51200
-0.0058368,-0.008291232541233422,-0.0052943574,51200
-0.0058368,-0.005191845448222429,-0.005218064,51200
-0.0054935,-0.005008783990323743,-0.005243687,51200
-0.0058368,-0.007455217746391627,-0.0052048904,51200
-0.0054935,-0.0021123247107626875,-0.0052265744,51200
-0.0054935,-0.010513102203537385,-0.005175,51200
-0.0058368,-0.005909239444634618,-0.005197342,51200
-0.0058368,-0.004571256921563453,-0.005172735,51200
-0.0054935,-0.002587933596136633,-0.0051601278,51200
-0.0058368,-0.0015936863739755835,-0.0051517608,51200
-0.0058368,-0.01079148543550246,-0.005168275,51200
-0.0058368,-0.012811307087121134,-0.0051407362,51200
-0.0058368,0.0012344310117318683,-0.005153953,51200
-0.0058368,-0.003484594852832497,-0.005146165,51200
-0.0058368,-0.008894864930779098,-0.0051524322,51200
-0.0054935,0.002602874541183734,-0.0051528853,51200
-0.0058368,-0.0045737196094535896,-0.005152093,51200
-0.0058368,0.0007173009657056853,-0.005179185,51200
-0.0058368,-0.004823781003323382,-0.0051613734,51200
-0.0058368,0.005117455197810195,-0.0051862844,51200
-0.0054935,0.0035871364078794744,-0.005189568,51200
-0.0058368,-0.006444198167410341,-0.0051993774,51200
-0.0058368,-0.00037164071098368546,-0.0052294955,51200
-0.0058368,-0.001988020961762926,-0.0052149007,51200
-0.0058368,0.001604243856709195,-0.005238914,51200
-0.0058368,-0.010064673500990837,-0.005240056,51200
-0.0058368,-0.0018223275150331328,-0.005252585,51200
-0.0058368,3.557856695791863e-05,-0.005256544,51200
-0.0058368,-0.014056957997813719,-0.0052632606,51200
-0.0058368,-0.011183338955292835,-0.0052670464,51200
-0.0058368,-0.015467833625653864,-0.0052716727,51200
-0.0058368,-0.006622614738599236,-0.0052755806,51200
-0.0058368,-0.0016922581450295113,-0.0052799694,51200
-0.0058368,0.0022274511932248824,-0.005284334,51200
-0.0058368,-0.00491848045644905,-0.0052889544,51200
-0.0058368,0.002849507268967452,-0.0052935705,51200
-0.0058368,-0.01219866544496602,-0.005298158,51200
-0.0054935,-0.013819457345655064,-0.005302545,51200
-0.0058368,-0.0055774510257516905,-0.0052997125,51200
-0.0058368,-0.0034042543932820174,-0.0053245816,51200
-0.0058368,-0.005464300599199589,-0.005300827,51200
-0.0058368,-0.015655259375978295,-0.005318049,51200
-0.0058368,-0.005756774981419618,-0.005311175,51200
-0.0054935,-0.011838663652653108,-0.005316316,51200
-0.0058368,-0.0019571454075002362,-0.005305508,51200
-0.0058368,-0.0034927499040997086,-0.005325741,51200
-0.0058368,-0.0099942308669531,-0.005294832,51200
-0.0058368,-0.007875833665553288,-0.005306499,51200
-0.0054935,-0.010590222473249337,-0.005294155,51200
-0.0058368,-0.005601738897304837,-0.0052883434,51200
-0.0058368,-0.0005268889600662874,-0.0053026006,51200
-0.0058368,-0.01020158120876474,-0.005272951,51200
-0.0058368,-0.0027626202211111107,-0.005282853,51200
-0.0058368,-0.007922552443766596,-0.0052712644,51200
-0.0058368,-0.009236894646256303,-0.0052725305,51200
-0.0054935,-0.005801967223738243,-0.0052668154,51200
-0.0058368,-0.010434693096003377,-0.0052584815,51200
-0.0058368,-0.008045063889491447,-0.0052768174,51200
-0.0058368,-0.01123860195892689,-0.0052492125,51200
-0.0058368,0.004560000486095837,-0.005263625,51200
-0.0058368,-0.005079725987208809,-0.0052560437,51200
-0.0058368,-0.008760547001153628,-0.0052619195,51200
-0.0058368,-0.004190430605546009,-0.00526033,51200
-0.0058368,-0.005824444466090734,-0.005262804,51200
-0.0058368,-0.006368080623687024,-0.0052632326,51200
-0.0058368,-0.002194518815983607,-0.0052653523,51200
-0.0054935,-0.0014798645382735108,-0.005267403,51200
-0.0058368,-0.007916085747393877,-0.00526358,51200
-0.0058368,-0.008167383857082062,-0.0052882927,51200
-0.0058368,-0.0066407430497645486,-0.0052654846,51200
-0.0058368,-0.016794067947787192,-0.005284462,51200
-0.0058368,-0.012856033699743315,-0.0052800784,51200
-0.0058368,0.0015461666933472631,-0.0052882046,51200
-0.0058368,0.002937183403950081,-0.005287655,51200
-0.0058368,-0.006535389513499112,-0.0052902093,51200
-0.0058368,-0.002407036604586061,-0.0052898214,51200
-0.0058368,-0.0037341974272399286,-0.005290448,51200
-0.0058368,0.010103920917722031,-0.005290483,51200
-0.0058368,0.0003066319390591281,-0.0052912426,51200
-0.0058368,-0.005931843854478771,-0.005292256,51200
-0.0058368,-0.010071575807389174,-0.0052938736,51200
-0.0058368,-0.013328094976355573,-0.0052958634,51200
-0.0058368,-0.00428090889242597,-0.005298227,51200
-0.0058368,-0.009082543797908944,-0.00530079,51200
-0.0058368,-0.01241472872129722,-0.00530346,51200
-0.0058368,-0.008538974207246263,-0.00530611,51200
-0.0058368,-0.01071639510870203,-0.005308655,51200
-0.0054935,0.0031246875253932455,-0.0053110206,51200
-0.0058368,-0.0008980227599953315,-0.0053062215,51200
-0.0058368,-0.005369113564628188,-0.0053292504,51200
-0.0058368,0.0020959010306274787,-0.0053038197,51200
-0.0054935,-0.004932725393337445,-0.005319567,51200
-0.0058368,-0.009610917276314426,-0.0053044963,51200
-0.0058368,0.0022858708394031917,-0.0053297495,51200
-0.0054935,-0.002603466840098216,-0.005298017,51200
-0.0054935,-0.01049018408024439,-0.0053039533,51200
-0.0058368,-0.0062563405343482375,-0.005304647,51200
-0.0051501,-0.00967709692435825,-0.0052990057,51200
-0.0058368,-0.012177913008967207,-0.0052639144,51200
-0.0054935,-0.0006763973774645878,-0.005307285,51200
-0.0058368,0.0043128514956419835,-0.0052342317,51200
-0.0054935,-0.012271346979308033,-0.005278509,51200
